"mol"	"rseq"	"mseq"	"S"	"rmsd_refine"	"E_conf"	"E_place"	"E_score1"	"E_refine"	"E_score2"	"ChemicalName"	"ChemicalID"	"CasRN"	"GeneSymbol"	"GeneID"	"GeneForms"	"Organism"	"OrganismID"	"Interaction"	"InteractionActions"	"PubMedIDs"	"InterActs"	"Outcomes"	"Actions"	"molecular_weight"	"logP"	"hydrogen_bond_acceptors"	"hydrogen_bond_donors"	"Lipinski"	"QED"	"stereo_centers"	"tpsa"	"AMES"	"BBB_Martins"	"Bioavailability_Ma"	"CYP1A2_Veith"	"CYP2C19_Veith"	"CYP2C9_Substrate_CarbonMangels"	"CYP2C9_Veith"	"CYP2D6_Substrate_CarbonMangels"	"CYP2D6_Veith"	"CYP3A4_Substrate_CarbonMangels"	"CYP3A4_Veith"	"Carcinogens_Lagunin"	"ClinTox"	"DILI"	"HIA_Hou"	"NR.AR.LBD"	"NR.AR"	"NR.AhR"	"NR.Aromatase"	"NR.ER.LBD"	"NR.ER"	"NR.PPAR.gamma"	"PAMPA_NCATS"	"Pgp_Broccatelli"	"SR.ARE"	"SR.ATAD5"	"SR.HSE"	"SR.MMP"	"SR.p53"	"Skin_Reaction"	"hERG"	"Caco2_Wang"	"Clearance_Hepatocyte_AZ"	"Clearance_Microsome_AZ"	"Half_Life_Obach"	"HydrationFreeEnergy_FreeSolv"	"LD50_Zhu"	"Lipophilicity_AstraZeneca"	"PPBR_AZ"	"Solubility_AqSolDB"	"VDss_Lombardo"	"molecular_weight_drugbank_approved_percentile"	"logP_drugbank_approved_percentile"	"hydrogen_bond_acceptors_drugbank_approved_percentile"	"hydrogen_bond_donors_drugbank_approved_percentile"	"Lipinski_drugbank_approved_percentile"	"QED_drugbank_approved_percentile"	"stereo_centers_drugbank_approved_percentile"	"tpsa_drugbank_approved_percentile"	"AMES_drugbank_approved_percentile"	"BBB_Martins_drugbank_approved_percentile"	"Bioavailability_Ma_drugbank_approved_percentile"	"CYP1A2_Veith_drugbank_approved_percentile"	"CYP2C19_Veith_drugbank_approved_percentile"	"CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile"	"CYP2C9_Veith_drugbank_approved_percentile"	"CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile"	"CYP2D6_Veith_drugbank_approved_percentile"	"CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile"	"CYP3A4_Veith_drugbank_approved_percentile"	"Carcinogens_Lagunin_drugbank_approved_percentile"	"ClinTox_drugbank_approved_percentile"	"DILI_drugbank_approved_percentile"	"HIA_Hou_drugbank_approved_percentile"	"NR.AR.LBD_drugbank_approved_percentile"	"NR.AR_drugbank_approved_percentile"	"NR.AhR_drugbank_approved_percentile"	"NR.Aromatase_drugbank_approved_percentile"	"NR.ER.LBD_drugbank_approved_percentile"	"NR.ER_drugbank_approved_percentile"	"NR.PPAR.gamma_drugbank_approved_percentile"	"PAMPA_NCATS_drugbank_approved_percentile"	"Pgp_Broccatelli_drugbank_approved_percentile"	"SR.ARE_drugbank_approved_percentile"	"SR.ATAD5_drugbank_approved_percentile"	"SR.HSE_drugbank_approved_percentile"	"SR.MMP_drugbank_approved_percentile"	"SR.p53_drugbank_approved_percentile"	"Skin_Reaction_drugbank_approved_percentile"	"hERG_drugbank_approved_percentile"	"Caco2_Wang_drugbank_approved_percentile"	"Clearance_Hepatocyte_AZ_drugbank_approved_percentile"	"Clearance_Microsome_AZ_drugbank_approved_percentile"	"Half_Life_Obach_drugbank_approved_percentile"	"HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile"	"LD50_Zhu_drugbank_approved_percentile"	"Lipophilicity_AstraZeneca_drugbank_approved_percentile"	"PPBR_AZ_drugbank_approved_percentile"	"Solubility_AqSolDB_drugbank_approved_percentile"	"VDss_Lombardo_drugbank_approved_percentile"	"E_orig"	"Rec_index"	"PLIF_raw"	"FP:PLIF"	"PLIF_ligidx"	"LigandInteractions_mol"	"Poly Descriptor Plot_mol"	"2D Patches_mol"	"Shannon Entropy Descriptor_mol"
"O=C(N)c1cnccc1"	"1"	"93"	"-4.6664934"	"1.0380169"	"-25.832882"	"-44.387474"	"-8.5090532"	"-14.6696"	"-4.6664934"	"Niacinamide"	"D009536"	"98-92-0"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"Niacinamide inhibits the reaction [Resveratrol results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"23022493"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"122.127"	"0.1805"	"2"	"1"	"4"	"0.57726282"	"0"	"55.98"	"0.01392032"	"0.92229354"	"0.95098281"	"0.013809654"	"0.0036651627"	"0.17722125"	"0.0042075729"	"0.0298669"	"0.0018358158"	"0.084976815"	"0.0049631856"	"0.043323934"	"0.043633759"	"0.65570831"	"0.999735"	"0.0023480293"	"0.010279749"	"0.0063528451"	"0.00082014711"	"0.00093778351"	"0.0069863643"	"4.3818476e-005"	"0.48985338"	"0.0024437988"	"0.0011864068"	"9.4029223e-005"	"0.0028222492"	"0.00036218"	"0.00047522393"	"0.17666404"	"0.0027143909"	"-4.4455142"	"3.3807402"	"6.6842189"	"12.801785"	"-13.146907"	"1.7895467"	"-0.024841679"	"12.84522"	"0.0018980784"	"-6.3861666"	"5.5060101"	"25.358665"	"16.382318"	"36.680885"	"63.803799"	"57.696781"	"22.489336"	"34.974796"	"4.9631639"	"70.802635"	"89.879799"	"36.991081"	"7.3284221"	"56.921288"	"20.860798"	"22.295464"	"9.8100042"	"7.444746"	"27.297401"	"17.99147"	"33.229935"	"62.659946"	"77.937187"	"18.766964"	"25.668863"	"28.693293"	"13.997674"	"6.2039552"	"2.8693292"	"6.5529275"	"33.889103"	"9.1120586"	"1.240791"	"6.9794493"	"21.093447"	"6.9794493"	"7.8324933"	"17.293524"	"2.6754556"	"83.792168"	"17.371075"	"36.719658"	"58.472275"	"19.193485"	"12.563009"	"25.901512"	"3.6448236"	"92.438927"	"5.1182628"	"0.60000002"	"1"	"[[1,1,6,14,13,11,9,7],[925,1718,1277,1277,1277,1277,1277,1277],[10376,10425,10398,10398,10398,10398,10398,10398],[3,1,10,10,10,10,10,10],[2.2,0.7,0.7,0.7,0.7,0.7,0.7,0.7]]"	"97 98 1 100"	"[1,1,[6,14,13,11,9,7],1]"	""	""	""	""
"O=C(N)c1cnccc1"	"1"	"93"	"-4.5835481"	"1.3168428"	"-24.883472"	"-42.449097"	"-7.858716"	"-13.258931"	"-4.5835481"	"Niacinamide"	"D009536"	"98-92-0"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"Niacinamide inhibits the reaction [Resveratrol results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"23022493"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"122.127"	"0.1805"	"2"	"1"	"4"	"0.57726282"	"0"	"55.98"	"0.01392032"	"0.92229354"	"0.95098281"	"0.013809654"	"0.0036651627"	"0.17722125"	"0.0042075729"	"0.0298669"	"0.0018358158"	"0.084976815"	"0.0049631856"	"0.043323934"	"0.043633759"	"0.65570831"	"0.999735"	"0.0023480293"	"0.010279749"	"0.0063528451"	"0.00082014711"	"0.00093778351"	"0.0069863643"	"4.3818476e-005"	"0.48985338"	"0.0024437988"	"0.0011864068"	"9.4029223e-005"	"0.0028222492"	"0.00036218"	"0.00047522393"	"0.17666404"	"0.0027143909"	"-4.4455142"	"3.3807402"	"6.6842189"	"12.801785"	"-13.146907"	"1.7895467"	"-0.024841679"	"12.84522"	"0.0018980784"	"-6.3861666"	"5.5060101"	"25.358665"	"16.382318"	"36.680885"	"63.803799"	"57.696781"	"22.489336"	"34.974796"	"4.9631639"	"70.802635"	"89.879799"	"36.991081"	"7.3284221"	"56.921288"	"20.860798"	"22.295464"	"9.8100042"	"7.444746"	"27.297401"	"17.99147"	"33.229935"	"62.659946"	"77.937187"	"18.766964"	"25.668863"	"28.693293"	"13.997674"	"6.2039552"	"2.8693292"	"6.5529275"	"33.889103"	"9.1120586"	"1.240791"	"6.9794493"	"21.093447"	"6.9794493"	"7.8324933"	"17.293524"	"2.6754556"	"83.792168"	"17.371075"	"36.719658"	"58.472275"	"19.193485"	"12.563009"	"25.901512"	"3.6448236"	"92.438927"	"5.1182628"	"0.60000002"	"1"	"[[1,5,6,14,13,11,9,7],[925,923,1277,1277,1277,1277,1277,1277],[10376,10376,10398,10398,10398,10398,10398,10398],[3,4,10,10,10,10,10,10],[0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5]]"	"97 101 1"	"[1,5,[6,14,13,11,9,7]]"	""	""	""	""
"N(C(=NCCc1ccccc1)N)=C(N)N"	"1"	"94"	"-5.5710025"	"1.8450512"	"-286.27881"	"-57.344444"	"-8.463933"	"-25.298508"	"-5.5710025"	"Phenformin"	"D010629"	"114-86-3"	"FOXO3"	"2309"	"mRNA"	"Rattus norvegicus"	"10116"	"Phenformin results in decreased expression of FOXO3 mRNA"	"decreases^expression"	"31324951"	"decreases^expression"	"Expression"	"Decrease"	"205.265"	"-0.18279999"	"1"	"3"	"4"	"0.47065753"	"0"	"102.78"	"0.085521728"	"0.77617931"	"0.76691723"	"0.39336282"	"0.1315556"	"0.064704098"	"0.01734159"	"0.54150885"	"0.49571943"	"0.15263528"	"0.012648812"	"0.12712613"	"0.024649648"	"0.0737276"	"0.9861989"	"0.0063709239"	"0.04509151"	"0.22083195"	"0.0033175375"	"0.021656903"	"0.13077901"	"0.0010132543"	"0.56217813"	"0.029727206"	"0.050250623"	"0.0056288573"	"0.012682957"	"0.026640283"	"0.0042544268"	"0.76682973"	"0.14950863"	"-5.038919"	"31.42762"	"-0.25146282"	"-13.642912"	"-9.7751637"	"2.5553987"	"-0.088963948"	"35.717266"	"-1.64167"	"5.8532743"	"18.340443"	"21.170996"	"6.6498642"	"77.258629"	"63.803799"	"43.311359"	"22.489336"	"69.09655"	"30.283056"	"53.625435"	"45.327648"	"79.720825"	"54.32338"	"23.41993"	"38.69717"	"88.251259"	"85.45948"	"17.642498"	"34.509499"	"44.435829"	"22.373013"	"16.052734"	"39.046143"	"37.262505"	"70.337341"	"83.094223"	"26.793331"	"55.486622"	"66.110893"	"25.901512"	"36.952309"	"36.215588"	"30.360605"	"47.460255"	"48.468399"	"45.44397"	"26.056612"	"80.651413"	"36.719658"	"46.529663"	"45.560295"	"28.421869"	"14.152772"	"48.89492"	"52.035671"	"24.73827"	"11.826289"	"74.71888"	"79.449402"	"2.5999999"	"1"	"[[1,5],[1280,966],[10398,10378],[3,3],[2.1,0.8]]"	"103 6 7"	"[5,1,1]"	""	""	""	""
"N(C(=NCCc1ccccc1)N)=C(N)N"	"1"	"94"	"-5.5378222"	"2.4620543"	"-283.45682"	"-61.097767"	"-8.8304424"	"-22.499678"	"-5.5378222"	"Phenformin"	"D010629"	"114-86-3"	"FOXO3"	"2309"	"mRNA"	"Rattus norvegicus"	"10116"	"Phenformin results in decreased expression of FOXO3 mRNA"	"decreases^expression"	"31324951"	"decreases^expression"	"Expression"	"Decrease"	"205.265"	"-0.18279999"	"1"	"3"	"4"	"0.47065753"	"0"	"102.78"	"0.085521728"	"0.77617931"	"0.76691723"	"0.39336282"	"0.1315556"	"0.064704098"	"0.01734159"	"0.54150885"	"0.49571943"	"0.15263528"	"0.012648812"	"0.12712613"	"0.024649648"	"0.0737276"	"0.9861989"	"0.0063709239"	"0.04509151"	"0.22083195"	"0.0033175375"	"0.021656903"	"0.13077901"	"0.0010132543"	"0.56217813"	"0.029727206"	"0.050250623"	"0.0056288573"	"0.012682957"	"0.026640283"	"0.0042544268"	"0.76682973"	"0.14950863"	"-5.038919"	"31.42762"	"-0.25146282"	"-13.642912"	"-9.7751637"	"2.5553987"	"-0.088963948"	"35.717266"	"-1.64167"	"5.8532743"	"18.340443"	"21.170996"	"6.6498642"	"77.258629"	"63.803799"	"43.311359"	"22.489336"	"69.09655"	"30.283056"	"53.625435"	"45.327648"	"79.720825"	"54.32338"	"23.41993"	"38.69717"	"88.251259"	"85.45948"	"17.642498"	"34.509499"	"44.435829"	"22.373013"	"16.052734"	"39.046143"	"37.262505"	"70.337341"	"83.094223"	"26.793331"	"55.486622"	"66.110893"	"25.901512"	"36.952309"	"36.215588"	"30.360605"	"47.460255"	"48.468399"	"45.44397"	"26.056612"	"80.651413"	"36.719658"	"46.529663"	"45.560295"	"28.421869"	"14.152772"	"48.89492"	"52.035671"	"24.73827"	"11.826289"	"74.71888"	"79.449402"	"1.2931893"	"1"	"[[1,5,5],[911,925,1718],[10375,10376,10425],[3,3,1],[1.1,0.7,1.9]]"	"104 97 100 102"	"[1,5,5,5]"	""	""	""	""
"N(C(=NCCc1ccccc1)N)=C(N)N"	"1"	"94"	"-5.5016012"	"2.7343347"	"-287.86887"	"-56.494926"	"-8.6091318"	"-23.296289"	"-5.5016012"	"Phenformin"	"D010629"	"114-86-3"	"FOXO3"	"2309"	"mRNA"	"Rattus norvegicus"	"10116"	"Phenformin results in decreased expression of FOXO3 mRNA"	"decreases^expression"	"31324951"	"decreases^expression"	"Expression"	"Decrease"	"205.265"	"-0.18279999"	"1"	"3"	"4"	"0.47065753"	"0"	"102.78"	"0.085521728"	"0.77617931"	"0.76691723"	"0.39336282"	"0.1315556"	"0.064704098"	"0.01734159"	"0.54150885"	"0.49571943"	"0.15263528"	"0.012648812"	"0.12712613"	"0.024649648"	"0.0737276"	"0.9861989"	"0.0063709239"	"0.04509151"	"0.22083195"	"0.0033175375"	"0.021656903"	"0.13077901"	"0.0010132543"	"0.56217813"	"0.029727206"	"0.050250623"	"0.0056288573"	"0.012682957"	"0.026640283"	"0.0042544268"	"0.76682973"	"0.14950863"	"-5.038919"	"31.42762"	"-0.25146282"	"-13.642912"	"-9.7751637"	"2.5553987"	"-0.088963948"	"35.717266"	"-1.64167"	"5.8532743"	"18.340443"	"21.170996"	"6.6498642"	"77.258629"	"63.803799"	"43.311359"	"22.489336"	"69.09655"	"30.283056"	"53.625435"	"45.327648"	"79.720825"	"54.32338"	"23.41993"	"38.69717"	"88.251259"	"85.45948"	"17.642498"	"34.509499"	"44.435829"	"22.373013"	"16.052734"	"39.046143"	"37.262505"	"70.337341"	"83.094223"	"26.793331"	"55.486622"	"66.110893"	"25.901512"	"36.952309"	"36.215588"	"30.360605"	"47.460255"	"48.468399"	"45.44397"	"26.056612"	"80.651413"	"36.719658"	"46.529663"	"45.560295"	"28.421869"	"14.152772"	"48.89492"	"52.035671"	"24.73827"	"11.826289"	"74.71888"	"79.449402"	"2.4931946"	"1"	"[[1,1],[925,966],[10376,10378],[3,3],[0.8,1.2]]"	"97 103"	"[1,1]"	""	""	""	""
"N(C(=NCCc1ccccc1)N)=C(N)N"	"1"	"94"	"-5.4718533"	"2.1926732"	"-289.57751"	"-60.379055"	"-8.5244102"	"-23.727999"	"-5.4718533"	"Phenformin"	"D010629"	"114-86-3"	"FOXO3"	"2309"	"mRNA"	"Rattus norvegicus"	"10116"	"Phenformin results in decreased expression of FOXO3 mRNA"	"decreases^expression"	"31324951"	"decreases^expression"	"Expression"	"Decrease"	"205.265"	"-0.18279999"	"1"	"3"	"4"	"0.47065753"	"0"	"102.78"	"0.085521728"	"0.77617931"	"0.76691723"	"0.39336282"	"0.1315556"	"0.064704098"	"0.01734159"	"0.54150885"	"0.49571943"	"0.15263528"	"0.012648812"	"0.12712613"	"0.024649648"	"0.0737276"	"0.9861989"	"0.0063709239"	"0.04509151"	"0.22083195"	"0.0033175375"	"0.021656903"	"0.13077901"	"0.0010132543"	"0.56217813"	"0.029727206"	"0.050250623"	"0.0056288573"	"0.012682957"	"0.026640283"	"0.0042544268"	"0.76682973"	"0.14950863"	"-5.038919"	"31.42762"	"-0.25146282"	"-13.642912"	"-9.7751637"	"2.5553987"	"-0.088963948"	"35.717266"	"-1.64167"	"5.8532743"	"18.340443"	"21.170996"	"6.6498642"	"77.258629"	"63.803799"	"43.311359"	"22.489336"	"69.09655"	"30.283056"	"53.625435"	"45.327648"	"79.720825"	"54.32338"	"23.41993"	"38.69717"	"88.251259"	"85.45948"	"17.642498"	"34.509499"	"44.435829"	"22.373013"	"16.052734"	"39.046143"	"37.262505"	"70.337341"	"83.094223"	"26.793331"	"55.486622"	"66.110893"	"25.901512"	"36.952309"	"36.215588"	"30.360605"	"47.460255"	"48.468399"	"45.44397"	"26.056612"	"80.651413"	"36.719658"	"46.529663"	"45.560295"	"28.421869"	"14.152772"	"48.89492"	"52.035671"	"24.73827"	"11.826289"	"74.71888"	"79.449402"	"1.6"	"1"	"[[5,5,8],[925,966,986],[10376,10378,10379],[3,3,4],[0.6,1.2,0.5]]"	"97 103 72"	"[5,5,8]"	""	""	""	""
"N(C(=NCCc1ccccc1)N)=C(N)N"	"1"	"94"	"-5.4403634"	"2.1822355"	"-285.37799"	"-53.617561"	"-9.151144"	"-24.101984"	"-5.4403634"	"Phenformin"	"D010629"	"114-86-3"	"FOXO3"	"2309"	"mRNA"	"Rattus norvegicus"	"10116"	"Phenformin results in decreased expression of FOXO3 mRNA"	"decreases^expression"	"31324951"	"decreases^expression"	"Expression"	"Decrease"	"205.265"	"-0.18279999"	"1"	"3"	"4"	"0.47065753"	"0"	"102.78"	"0.085521728"	"0.77617931"	"0.76691723"	"0.39336282"	"0.1315556"	"0.064704098"	"0.01734159"	"0.54150885"	"0.49571943"	"0.15263528"	"0.012648812"	"0.12712613"	"0.024649648"	"0.0737276"	"0.9861989"	"0.0063709239"	"0.04509151"	"0.22083195"	"0.0033175375"	"0.021656903"	"0.13077901"	"0.0010132543"	"0.56217813"	"0.029727206"	"0.050250623"	"0.0056288573"	"0.012682957"	"0.026640283"	"0.0042544268"	"0.76682973"	"0.14950863"	"-5.038919"	"31.42762"	"-0.25146282"	"-13.642912"	"-9.7751637"	"2.5553987"	"-0.088963948"	"35.717266"	"-1.64167"	"5.8532743"	"18.340443"	"21.170996"	"6.6498642"	"77.258629"	"63.803799"	"43.311359"	"22.489336"	"69.09655"	"30.283056"	"53.625435"	"45.327648"	"79.720825"	"54.32338"	"23.41993"	"38.69717"	"88.251259"	"85.45948"	"17.642498"	"34.509499"	"44.435829"	"22.373013"	"16.052734"	"39.046143"	"37.262505"	"70.337341"	"83.094223"	"26.793331"	"55.486622"	"66.110893"	"25.901512"	"36.952309"	"36.215588"	"30.360605"	"47.460255"	"48.468399"	"45.44397"	"26.056612"	"80.651413"	"36.719658"	"46.529663"	"45.560295"	"28.421869"	"14.152772"	"48.89492"	"52.035671"	"24.73827"	"11.826289"	"74.71888"	"79.449402"	"0.89319038"	"1"	"[[1,5,20,29,27,25,23,21],[1280,911,1267,1267,1267,1267,1267,1267],[10398,10375,10397,10397,10397,10397,10397,10397],[3,3,10,10,10,10,10,10],[2.7,1.7,0.7,0.7,0.7,0.7,0.7,0.7]]"	"104 105 94 6 7"	"[5,5,[20,29,27,25,23,21],1,1]"	""	""	""	""
"O(C)c1c(N)c(C=2Oc3c(C(=O)C=2)cccc3)ccc1"	"1"	"95"	"-5.7198725"	"1.1811556"	"33.636894"	"-51.895969"	"-7.7567306"	"-18.11363"	"-5.7198725"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"C093973"	"NA"	"FOXO3"	"2309"	"protein"	"Rattus norvegicus"	"10116"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Manganese results in increased phosphorylation of FOXO3 protein]"	"decreases^reaction|increases^phosphorylation"	"24787138"	"decreases^reaction|increases^phosphorylation"	"Reaction"	"Decrease"	"267.284"	"3.0508001"	"4"	"1"	"4"	"0.72461236"	"0"	"65.459999"	"0.87574738"	"0.93856442"	"0.88135999"	"0.98636174"	"0.94122809"	"0.15887927"	"0.48420185"	"0.23546931"	"0.5331744"	"0.59743422"	"0.94899482"	"0.061135076"	"0.032164406"	"0.90159267"	"0.99999058"	"0.011285874"	"0.12814982"	"0.96930802"	"0.67898417"	"0.12043392"	"0.47554573"	"0.046116266"	"0.96585912"	"0.62223351"	"0.73363477"	"0.60847074"	"0.067154512"	"0.54349148"	"0.15162568"	"0.49434057"	"0.77261323"	"-4.6820941"	"77.534248"	"21.463169"	"-0.13679209"	"-10.738952"	"2.6146171"	"2.4419487"	"91.365768"	"-4.3710427"	"-8.9891663"	"31.640171"	"62.466072"	"46.4715"	"36.680885"	"63.803799"	"78.208611"	"22.489336"	"43.195038"	"96.510277"	"73.865837"	"68.088409"	"98.953079"	"97.789841"	"52.694843"	"90.034897"	"69.755722"	"86.777824"	"60.604885"	"97.324547"	"24.156651"	"27.723925"	"81.42691"	"96.975571"	"51.10508"	"88.987976"	"99.651024"	"98.797981"	"89.608376"	"94.416443"	"82.473824"	"85.808456"	"80.806511"	"94.067467"	"99.224503"	"79.294304"	"87.04924"	"80.961617"	"57.115162"	"76.58007"	"68.553703"	"81.271812"	"54.517254"	"36.835983"	"39.162468"	"55.796822"	"68.747574"	"75.959671"	"24.583172"	"1.7448623"	"0.60000002"	"1"	"[[],[],[],[],[]]"	""	"[]"	""	""	""	""
"O(C)c1c(N)c(C=2Oc3c(C(=O)C=2)cccc3)ccc1"	"1"	"95"	"-5.3079319"	"1.5837498"	"29.820301"	"-67.003601"	"-8.3731384"	"-26.5555"	"-5.3079319"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"C093973"	"NA"	"FOXO3"	"2309"	"protein"	"Rattus norvegicus"	"10116"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Manganese results in increased phosphorylation of FOXO3 protein]"	"decreases^reaction|increases^phosphorylation"	"24787138"	"decreases^reaction|increases^phosphorylation"	"Reaction"	"Decrease"	"267.284"	"3.0508001"	"4"	"1"	"4"	"0.72461236"	"0"	"65.459999"	"0.87574738"	"0.93856442"	"0.88135999"	"0.98636174"	"0.94122809"	"0.15887927"	"0.48420185"	"0.23546931"	"0.5331744"	"0.59743422"	"0.94899482"	"0.061135076"	"0.032164406"	"0.90159267"	"0.99999058"	"0.011285874"	"0.12814982"	"0.96930802"	"0.67898417"	"0.12043392"	"0.47554573"	"0.046116266"	"0.96585912"	"0.62223351"	"0.73363477"	"0.60847074"	"0.067154512"	"0.54349148"	"0.15162568"	"0.49434057"	"0.77261323"	"-4.6820941"	"77.534248"	"21.463169"	"-0.13679209"	"-10.738952"	"2.6146171"	"2.4419487"	"91.365768"	"-4.3710427"	"-8.9891663"	"31.640171"	"62.466072"	"46.4715"	"36.680885"	"63.803799"	"78.208611"	"22.489336"	"43.195038"	"96.510277"	"73.865837"	"68.088409"	"98.953079"	"97.789841"	"52.694843"	"90.034897"	"69.755722"	"86.777824"	"60.604885"	"97.324547"	"24.156651"	"27.723925"	"81.42691"	"96.975571"	"51.10508"	"88.987976"	"99.651024"	"98.797981"	"89.608376"	"94.416443"	"82.473824"	"85.808456"	"80.806511"	"94.067467"	"99.224503"	"79.294304"	"87.04924"	"80.961617"	"57.115162"	"76.58007"	"68.553703"	"81.271812"	"54.517254"	"36.835983"	"39.162468"	"55.796822"	"68.747574"	"75.959671"	"24.583172"	"1.7448623"	"0.60000002"	"1"	"[[18,23,22,21,20,19],[1267,1267,1267,1267,1267,1267],[10397,10397,10397,10397,10397,10397],[10,10,10,10,10,10],[0.6,0.6,0.6,0.6,0.6,0.6]]"	"94"	"[[18,23,22,21,20,19]]"	""	""	""	""
"O(C)c1c(N)c(C=2Oc3c(C(=O)C=2)cccc3)ccc1"	"1"	"95"	"-5.0081306"	"1.4678737"	"29.619949"	"-56.964336"	"-8.9399004"	"-25.355165"	"-5.0081306"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"C093973"	"NA"	"FOXO3"	"2309"	"protein"	"Rattus norvegicus"	"10116"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Manganese results in increased phosphorylation of FOXO3 protein]"	"decreases^reaction|increases^phosphorylation"	"24787138"	"decreases^reaction|increases^phosphorylation"	"Reaction"	"Decrease"	"267.284"	"3.0508001"	"4"	"1"	"4"	"0.72461236"	"0"	"65.459999"	"0.87574738"	"0.93856442"	"0.88135999"	"0.98636174"	"0.94122809"	"0.15887927"	"0.48420185"	"0.23546931"	"0.5331744"	"0.59743422"	"0.94899482"	"0.061135076"	"0.032164406"	"0.90159267"	"0.99999058"	"0.011285874"	"0.12814982"	"0.96930802"	"0.67898417"	"0.12043392"	"0.47554573"	"0.046116266"	"0.96585912"	"0.62223351"	"0.73363477"	"0.60847074"	"0.067154512"	"0.54349148"	"0.15162568"	"0.49434057"	"0.77261323"	"-4.6820941"	"77.534248"	"21.463169"	"-0.13679209"	"-10.738952"	"2.6146171"	"2.4419487"	"91.365768"	"-4.3710427"	"-8.9891663"	"31.640171"	"62.466072"	"46.4715"	"36.680885"	"63.803799"	"78.208611"	"22.489336"	"43.195038"	"96.510277"	"73.865837"	"68.088409"	"98.953079"	"97.789841"	"52.694843"	"90.034897"	"69.755722"	"86.777824"	"60.604885"	"97.324547"	"24.156651"	"27.723925"	"81.42691"	"96.975571"	"51.10508"	"88.987976"	"99.651024"	"98.797981"	"89.608376"	"94.416443"	"82.473824"	"85.808456"	"80.806511"	"94.067467"	"99.224503"	"79.294304"	"87.04924"	"80.961617"	"57.115162"	"76.58007"	"68.553703"	"81.271812"	"54.517254"	"36.835983"	"39.162468"	"55.796822"	"68.747574"	"75.959671"	"24.583172"	"1.7448623"	"1.2"	"1"	"[1,1300,10399,1,1.5]"	"75 76"	"[1,1]"	""	""	""	""
"O(C)c1c(N)c(C=2Oc3c(C(=O)C=2)cccc3)ccc1"	"1"	"95"	"-4.9912357"	"1.6216995"	"30.142881"	"-49.710938"	"-6.961494"	"-25.710217"	"-4.9912357"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"C093973"	"NA"	"FOXO3"	"2309"	"protein"	"Rattus norvegicus"	"10116"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Manganese results in increased phosphorylation of FOXO3 protein]"	"decreases^reaction|increases^phosphorylation"	"24787138"	"decreases^reaction|increases^phosphorylation"	"Reaction"	"Decrease"	"267.284"	"3.0508001"	"4"	"1"	"4"	"0.72461236"	"0"	"65.459999"	"0.87574738"	"0.93856442"	"0.88135999"	"0.98636174"	"0.94122809"	"0.15887927"	"0.48420185"	"0.23546931"	"0.5331744"	"0.59743422"	"0.94899482"	"0.061135076"	"0.032164406"	"0.90159267"	"0.99999058"	"0.011285874"	"0.12814982"	"0.96930802"	"0.67898417"	"0.12043392"	"0.47554573"	"0.046116266"	"0.96585912"	"0.62223351"	"0.73363477"	"0.60847074"	"0.067154512"	"0.54349148"	"0.15162568"	"0.49434057"	"0.77261323"	"-4.6820941"	"77.534248"	"21.463169"	"-0.13679209"	"-10.738952"	"2.6146171"	"2.4419487"	"91.365768"	"-4.3710427"	"-8.9891663"	"31.640171"	"62.466072"	"46.4715"	"36.680885"	"63.803799"	"78.208611"	"22.489336"	"43.195038"	"96.510277"	"73.865837"	"68.088409"	"98.953079"	"97.789841"	"52.694843"	"90.034897"	"69.755722"	"86.777824"	"60.604885"	"97.324547"	"24.156651"	"27.723925"	"81.42691"	"96.975571"	"51.10508"	"88.987976"	"99.651024"	"98.797981"	"89.608376"	"94.416443"	"82.473824"	"85.808456"	"80.806511"	"94.067467"	"99.224503"	"79.294304"	"87.04924"	"80.961617"	"57.115162"	"76.58007"	"68.553703"	"81.271812"	"54.517254"	"36.835983"	"39.162468"	"55.796822"	"68.747574"	"75.959671"	"24.583172"	"1.7448623"	"1.8"	"1"	"[1,1300,10399,1,0.9]"	"75"	"1"	""	""	""	""
